SECT_NAME,SECT_CODE,LIE_NAME,LIE_CODE,LI_NO,SDFKEY,SDFNAME,area
信義區,6300200,長春里,6300200015,003,6300200015003,長春里3鄰,3820.45488840000
中正區,6300500,幸福里,6300500026,013,6300500026013,幸福里13鄰,7898.61991135000
大安區,6300300,誠安里,6300300009,003,6300300009003,誠安里3鄰,5648.51009964000
大安區,6300300,華聲里,6300300054,007,6300300054007,華聲里7鄰,13857.40015900000
信義區,6300200,敦厚里,6300200007,019,6300200007019,敦厚里19鄰,3005.75424455000
中正區,6300500,幸福里,6300500026,016,6300500026016,幸福里16鄰,11890.14494980000
信義區,6300200,長春里,6300200015,001,6300200015001,長春里1鄰,6265.88788341000
萬華區,6300700,西門里,6300700003,009,6300700003009,西門里9鄰,33462.30165030000
信義區,6300200,興雅里,6300200006,011,6300200006011,興雅里11鄰,2860.80677140000
南港區,6300900,成福里,6300900011,029,6300900011029,成福里29鄰,2163.17138373000
大安區,6300300,光武里,6300300010,008,6300300010008,光武里8鄰,4727.71368807000
大安區,6300300,昌隆里,6300300008,012,6300300008012,昌隆里12鄰,3732.36563039000
萬華區,6300700,西門里,6300700003,008,6300700003008,西門里8鄰,7059.86542589000
信義區,6300200,新仁里,6300200005,005,6300200005005,新仁里5鄰,1901.19969747000
大安區,6300300,昌隆里,6300300008,005,6300300008005,昌隆里5鄰,2803.33890851000
中正區,6300500,黎明里,6300500024,009,6300500024009,黎明里9鄰,114487.29681000000
信義區,6300200,新仁里,6300200005,012,6300200005012,新仁里12鄰,2656.62111203000
信義區,6300200,新仁里,6300200005,017,6300200005017,新仁里17鄰,4282.32049940000
大安區,6300300,建安里,6300300049,007,6300300049007,建安里7鄰,5789.76270188000
信義區,6300200,興雅里,6300200006,013,6300200006013,興雅里13鄰,5619.69018268000
信義區,6300200,長春里,6300200015,008,6300200015008,長春里8鄰,4035.02832920000
信義區,6300200,長春里,6300200015,004,6300200015004,長春里4鄰,4254.70783720000
信義區,6300200,大道里,6300200026,008,6300200026008,大道里8鄰,23935.96928700000
信義區,6300200,敦厚里,6300200007,020,6300200007020,敦厚里20鄰,4474.48546996000
中正區,6300500,東門里,6300500028,003,6300500028003,東門里3鄰,176954.30313100000
大安區,6300300,車層里,6300300055,004,6300300055004,車層里4鄰,2183.74355422000
信義區,6300200,松光里,6300200023,010,6300200023010,松光里10鄰,17521.36531590000
信義區,6300200,六藝里,6300200010,012,6300200010012,六藝里12鄰,3059.39873333000
大安區,6300300,華聲里,6300300054,017,6300300054017,華聲里17鄰,3341.08990522000
南港區,6300900,舊莊里,6300900016,023,6300900016023,舊莊里23鄰,3681.69521273000
大安區,6300300,光武里,6300300010,026,6300300010026,光武里26鄰,4396.52612411000
萬華區,6300700,菜園里,6300700005,015,6300700005015,菜園里15鄰,32047.16017250000
大安區,6300300,建安里,6300300049,011,6300300049011,建安里11鄰,3043.93329943000
大安區,6300300,誠安里,6300300009,006,6300300009006,誠安里6鄰,3197.74616848000
大安區,6300300,光武里,6300300010,007,6300300010007,光武里7鄰,4929.71492466000
信義區,6300200,興雅里,6300200006,021,6300200006021,興雅里21鄰,5985.26613486000
萬華區,6300700,菜園里,6300700005,008,6300700005008,菜園里8鄰,2675.53426441000
信義區,6300200,新仁里,6300200005,004,6300200005004,新仁里4鄰,2098.60406605000
信義區,6300200,大道里,6300200026,005,6300200026005,大道里5鄰,3634.85057439000
中正區,6300500,幸市里,6300500027,001,6300500027001,幸市里1鄰,24253.30298900000
大安區,6300300,誠安里,6300300009,010,6300300009010,誠安里10鄰,15588.67963080000
大安區,6300300,建安里,6300300049,015,6300300049015,建安里15鄰,13528.95407030000
大安區,6300300,建安里,6300300049,013,6300300049013,建安里13鄰,5926.98840202000
大安區,6300300,昌隆里,6300300008,011,6300300008011,昌隆里11鄰,3517.98889733000
中正區,6300500,幸福里,6300500026,014,6300500026014,幸福里14鄰,7358.52089528000
信義區,6300200,長春里,6300200015,007,6300200015007,長春里7鄰,2433.17217909000
大安區,6300300,建安里,6300300049,012,6300300049012,建安里12鄰,6011.41891804000
大安區,6300300,昌隆里,6300300008,004,6300300008004,昌隆里4鄰,2735.85340426000
大安區,6300300,光武里,6300300010,027,6300300010027,光武里27鄰,20243.06060550000
信義區,6300200,永春里,6300200018,009,6300200018009,永春里9鄰,10514.78526810000
大安區,6300300,華聲里,6300300054,016,6300300054016,華聲里16鄰,7369.46756750000
信義區,6300200,永春里,6300200018,010,6300200018010,永春里10鄰,3813.37165284000
信義區,6300200,長春里,6300200015,012,6300200015012,長春里12鄰,4328.36148667000
信義區,6300200,永春里,6300200018,015,6300200018015,永春里15鄰,2738.38086199000
萬華區,6300700,西門里,6300700003,010,6300700003010,西門里10鄰,3467.22911499000
南港區,6300900,舊莊里,6300900016,025,6300900016025,舊莊里25鄰,2421.02035379000
信義區,6300200,長春里,6300200015,010,6300200015010,長春里10鄰,5104.01200356000
信義區,6300200,永春里,6300200018,017,6300200018017,永春里17鄰,4543.79762338000
信義區,6300200,敦厚里,6300200007,021,6300200007021,敦厚里21鄰,4968.28027413000
信義區,6300200,六藝里,6300200010,014,6300200010014,六藝里14鄰,4163.17347029000
信義區,6300200,富台里,6300200019,014,6300200019014,富台里14鄰,34324.19658960000
信義區,6300200,長春里,6300200015,021,6300200015021,長春里21鄰,3737.32143835000
信義區,6300200,長春里,6300200015,017,6300200015017,長春里17鄰,3538.76904659000
信義區,6300200,大道里,6300200026,001,6300200026001,大道里1鄰,6257.61343134000
信義區,6300200,新仁里,6300200005,013,6300200005013,新仁里13鄰,3046.60052503000
信義區,6300200,興雅里,6300200006,022,6300200006022,興雅里22鄰,3298.43873996000
信義區,6300200,長春里,6300200015,016,6300200015016,長春里16鄰,2942.99280819000
大安區,6300300,光武里,6300300010,006,6300300010006,光武里6鄰,5044.56703840000
萬華區,6300700,西門里,6300700003,013,6300700003013,西門里13鄰,6669.36345749000
中正區,6300500,幸福里,6300500026,015,6300500026015,幸福里15鄰,2798.07646809000
信義區,6300200,長春里,6300200015,002,6300200015002,長春里2鄰,4594.29711417000
中正區,6300500,幸市里,6300500027,002,6300500027002,幸市里2鄰,11562.50225850000
南港區,6300900,舊莊里,6300900016,026,6300900016026,舊莊里26鄰,2332.30616979000
信義區,6300200,興雅里,6300200006,014,6300200006014,興雅里14鄰,2866.34685564000
萬華區,6300700,西門里,6300700003,014,6300700003014,西門里14鄰,2584.84027541000
信義區,6300200,永春里,6300200018,014,6300200018014,永春里14鄰,2984.96171569000
大安區,6300300,昌隆里,6300300008,010,6300300008010,昌隆里10鄰,3368.34075430000
信義區,6300200,大道里,6300200026,007,6300200026007,大道里7鄰,4133.41534140000
大安區,6300300,昌隆里,6300300008,003,6300300008003,昌隆里3鄰,2786.10066166000
南港區,6300900,成福里,6300900011,022,6300900011022,成福里22鄰,28339.06509720000
大安區,6300300,誠安里,6300300009,002,6300300009002,誠安里2鄰,6598.90881746000
信義區,6300200,永春里,6300200018,016,6300200018016,永春里16鄰,6190.78969520000
大安區,6300300,誠安里,6300300009,007,6300300009007,誠安里7鄰,3394.29282298000
信義區,6300200,新仁里,6300200005,003,6300200005003,新仁里3鄰,1906.35421808000
信義區,6300200,新仁里,6300200005,002,6300200005002,新仁里2鄰,4307.22658532000
信義區,6300200,興雅里,6300200006,006,6300200006006,興雅里6鄰,8188.22796125000
萬華區,6300700,西門里,6300700003,015,6300700003015,西門里15鄰,5175.48003084000
萬華區,6300700,菜園里,6300700005,020,6300700005020,菜園里20鄰,55436.43144410000
大安區,6300300,華聲里,6300300054,014,6300300054014,華聲里14鄰,2690.38857070000
南港區,6300900,中研里,6300900017,034,6300900017034,中研里34鄰,36136.53692169990
信義區,6300200,長春里,6300200015,020,6300200015020,長春里20鄰,4139.91249353000
南港區,6300900,舊莊里,6300900016,027,6300900016027,舊莊里27鄰,7380.03897033000
中正區,6300500,光復里,6300500023,008,6300500023008,光復里8鄰,9999.56640842000
信義區,6300200,興雅里,6300200006,009,6300200006009,興雅里9鄰,6086.61203821000
大安區,6300300,光武里,6300300010,028,6300300010028,光武里28鄰,11030.86351850000
大安區,6300300,車層里,6300300055,005,6300300055005,車層里5鄰,10819.92432140000
大安區,6300300,光武里,6300300010,004,6300300010004,光武里4鄰,4996.58015137000
信義區,6300200,興雅里,6300200006,015,6300200006015,興雅里15鄰,3117.52917410000
信義區,6300200,長春里,6300200015,011,6300200015011,長春里11鄰,2604.40923436000
南港區,6300900,成福里,6300900011,017,6300900011017,成福里17鄰,2661.84564285000
大安區,6300300,光武里,6300300010,002,6300300010002,光武里2鄰,10745.42942660000
南港區,6300900,舊莊里,6300900016,001,6300900016001,舊莊里1鄰,8646.41600816000
大安區,6300300,光武里,6300300010,001,6300300010001,光武里1鄰,9562.79253962000
萬華區,6300700,西門里,6300700003,007,6300700003007,西門里7鄰,16326.86809060000
大安區,6300300,建安里,6300300049,014,6300300049014,建安里14鄰,5837.32428622000
萬華區,6300700,菜園里,6300700005,013,6300700005013,菜園里13鄰,5481.77299752000
大安區,6300300,建安里,6300300049,017,6300300049017,建安里17鄰,5924.51088564000
萬華區,6300700,西門里,6300700003,011,6300700003011,西門里11鄰,2163.21963770000
萬華區,6300700,菜園里,6300700005,012,6300700005012,菜園里12鄰,6485.97155614000
大安區,6300300,建安里,6300300049,019,6300300049019,建安里19鄰,5422.71164078000
信義區,6300200,長春里,6300200015,015,6300200015015,長春里15鄰,3131.17147772000
信義區,6300200,新仁里,6300200005,015,6300200005015,新仁里15鄰,2591.27444815000
大安區,6300300,昌隆里,6300300008,009,6300300008009,昌隆里9鄰,3256.82915269000
萬華區,6300700,菜園里,6300700005,011,6300700005011,菜園里11鄰,1729.56301439000
大安區,6300300,昌隆里,6300300008,002,6300300008002,昌隆里2鄰,2694.56524317000
信義區,6300200,興雅里,6300200006,023,6300200006023,興雅里23鄰,3514.18236127000
萬華區,6300700,菜園里,6300700005,010,6300700005010,菜園里10鄰,4501.44128601000
信義區,6300200,大道里,6300200026,011,6300200026011,大道里11鄰,4525.21506327000
大安區,6300300,誠安里,6300300009,008,6300300009008,誠安里8鄰,4324.32540208000
南港區,6300900,成福里,6300900011,018,6300900011018,成福里18鄰,6319.06591672000
信義區,6300200,長春里,6300200015,014,6300200015014,長春里14鄰,3157.34750467000
中正區,6300500,幸市里,6300500027,005,6300500027005,幸市里5鄰,15835.16907610000
南港區,6300900,舊莊里,6300900016,024,6300900016024,舊莊里24鄰,2343.20380677000
信義區,6300200,興雅里,6300200006,016,6300200006016,興雅里16鄰,3077.04853201000
大安區,6300300,華聲里,6300300054,012,6300300054012,華聲里12鄰,6906.72511447000
中正區,6300500,幸福里,6300500026,017,6300500026017,幸福里17鄰,4014.75877876000
中正區,6300500,幸福里,6300500026,011,6300500026011,幸福里11鄰,5514.52755623000
大安區,6300300,華聲里,6300300054,009,6300300054009,華聲里9鄰,7072.98033112000
南港區,6300900,舊莊里,6300900016,002,6300900016002,舊莊里2鄰,6171.01613153000
信義區,6300200,興雅里,6300200006,025,6300200006025,興雅里25鄰,3319.57602897000
信義區,6300200,新仁里,6300200005,016,6300200005016,新仁里16鄰,1767.21140968000
大安區,6300300,華聲里,6300300054,008,6300300054008,華聲里8鄰,4178.87601662000
信義區,6300200,新仁里,6300200005,014,6300200005014,新仁里14鄰,4144.55364738000
信義區,6300200,大道里,6300200026,022,6300200026022,大道里22鄰,5677.03936057000
萬華區,6300700,菜園里,6300700005,014,6300700005014,菜園里14鄰,25461.85614520000
中正區,6300500,幸福里,6300500026,010,6300500026010,幸福里10鄰,5271.36695043000
萬華區,6300700,青山里,6300700006,001,6300700006001,青山里1鄰,152469.32958800000
中正區,6300500,東門里,6300500028,002,6300500028002,東門里2鄰,72092.14089500000
信義區,6300200,長春里,6300200015,019,6300200015019,長春里19鄰,2276.05376437000
大安區,6300300,昌隆里,6300300008,008,6300300008008,昌隆里8鄰,7580.07370061000
大安區,6300300,昌隆里,6300300008,001,6300300008001,昌隆里1鄰,7010.54887644000
信義區,6300200,興雅里,6300200006,008,6300200006008,興雅里8鄰,6422.68471180000
大安區,6300300,光武里,6300300010,003,6300300010003,光武里3鄰,7198.49937372000
信義區,6300200,長春里,6300200015,018,6300200015018,長春里18鄰,2785.23859296000
中正區,6300500,幸福里,6300500026,018,6300500026018,幸福里18鄰,9254.89320732000
南港區,6300900,舊莊里,6300900016,011,6300900016011,舊莊里11鄰,21020.55447940000
信義區,6300200,長春里,6300200015,013,6300200015013,長春里13鄰,3781.18273981000
信義區,6300200,興雅里,6300200006,017,6300200006017,興雅里17鄰,2866.73631022000
信義區,6300200,富台里,6300200019,009,6300200019009,富台里9鄰,3643.66132347000
