Category,Category_Name,Classes,Classes_Name,Subcategory,Subcategories_Name,Business_Item,Business_Item_Desc,Business_Item_Content
H,金融、保險及不動產業,H1,金融業,H101,銀行業,H101091,不動產信用銀行業,依銀行法之規定，經營不動產信用銀行業務之機構。
H,金融、保險及不動產業,H1,金融業,H101,銀行業,H101991,其他銀行業,依銀行法之規定，經營H101021 至H101091 以外之其他銀行業務之機構。
H,金融、保險及不動產業,H1,金融業,H102,票券金融業,H102011,票券金融業,依票券金融管理法之規定，經營短期票券之簽證、承銷、經紀或自營業務之行業。
H,金融、保險及不動產業,H1,金融業,H103,外匯經紀商,H103011,外匯經紀商,依外匯經紀商管理辦法之規定，經營下列全部或一部居間業務之營利事業。 一、外匯買賣。 二、外幣拆款。 三、換匯交易。 四、其他經許可之外匯業務。
H,金融、保險及不動產業,H1,金融業,H104,信用卡業,H104011,信用卡業,依信用卡業務機構管理辦法之規定，經營下列業務之行業：<BR>一、發行信用卡及辦理相關事宜。<BR>二、辦理信用卡循環信用、預借現金業務。<BR>三、簽訂特約商店及辦理相關事宜。<BR>四、代理收付特約商店信用卡消費帳款。<BR>五、授權使用信卡之商標或服務標章。<BR>六、提供信用卡交易授權或清算服務。<BR>七、辦理其他經營主管機關核准之業務。
H,金融、保險及不動產業,H1,金融業,H105,信託業,H105011,信託業,依信託業法之規定，經營信託業務之機構。
H,金融、保險及不動產業,H1,金融業,H106,郵政儲金匯兌業,H106010,郵政儲金匯兌業,依郵政儲金匯兌法之規定，從事郵政儲金匯兌業務之行業。
H,金融、保險及不動產業,H1,金融業,H107,短期票券集中保管結算機構,H107011,短期票券集中保管結算機構,依票券金融管理法及短期票券集中保管結算機構許可及管理辦法之規定，經營短期票券保管、發行登錄、交易之結算及其帳簿劃撥作業之機構。
H,金融、保險及不動產業,H1,金融業,H108,農業金庫業,H108011,農業金庫業,依農業金融法之規定，經營農業金庫業務之行業。
H,金融、保險及不動產業,H2,投資典當業,H201,一般投資業,H201010,一般投資業,對農、林、漁、牧、工、礦、商、服務事業公司、證券公司、銀行保險公司、貿易公司、文化事業公司、興建住宅、商業大樓公司、遊憩事業及觀光飯店對各種事業之投資。
H,金融、保險及不動產業,H2,投資典當業,H201,一般投資業,H201020,中小企業開發業,依中小企業開發公司設立營運管理辦法規定之業務。
H,金融、保險及不動產業,H2,投資典當業,H202,創業投資業,H202010,創業投資業,依創業投資事業輔導辦法之規定，對被投資事業直接提供資金，對被投資事業提供企業經營、管理或諮詢服務。
H,金融、保險及不動產業,H2,投資典當業,H203,當舖業,H203011,當舖業,依當舖業法之規定，專以經營質當為業之行業。
H,金融、保險及不動產業,H3,證券業,H301,證券商,H301011,證券商,依證券交易法之規定，經營證券業務。分為證券承銷商、證券自營商、證券經紀商。
H,金融、保險及不動產業,H3,證券業,H302,證券金融業,H302011,證券金融業,依證券金融事業管理規則之規定，予證券投資人或證券商融通資金或證券之事業。
H,金融、保險及不動產業,H3,證券業,H303,證券投資信託業,H303011,證券投資信託業,依證券投資信託事業管理規則之規定，發行受益憑證募集證券投資信託基金，運用證券投資信託基金從事證券及其相關商品之投資，接受客戶全權委託投資業務，其他經財政部證券暨期貨管理委員會核准之有關業務。
H,金融、保險及不動產業,H3,證券業,H304,證券投資顧問業,H304011,證券投資顧問業,為獲取報酬，經營或提供有價證券價值分析、投資判斷建議，或基於該投資判斷，為委任人執行有價證券投資之業務。
H,金融、保險及不動產業,H3,證券業,H305,證券集中保管業,H305011,證券集中保管業,依證券集中保管事業管理規則之規定，經營有價證券之保管及帳簿劃撥之事業。
H,金融、保險及不動產業,H3,證券業,H306,證券交易所,H306011,證券交易所,依證券交易法之規定，設置場所及設備，以供給有價證券集中交易市場為目的之法人。
H,金融、保險及不動產業,H3,證券業,H307,信用評等業,H307011,信用評等業,依據信用評等事業管理規則辦理之信用評等事業。
H,金融、保險及不動產業,H3,證券業,H308,都市更新投資信託業,H308011,都市更新投資信託業,依都市更新投資信託公司設置監督及管理辦法之規定，經營下列業務：一、發行都市更新投資信託受益憑證，募集都市更新投資信託基金。二、指示信託機構運用都市更新投資信託基金從事都市更新事業計畫範圍內土地及建築物、實施者發行之有價證券及其相關商品之投資。三、其他經財政部證券暨期貨管理委員會核准之有關業務。
H,金融、保險及不動產業,H3,證券業,H309,櫃檯買賣業,H309011,櫃檯買賣業,依櫃檯買賣事業管理規則之規定，以供給有價證券及其他金融商品為櫃檯買賣或交易，並規範該等商品櫃檯買賣事項之事業。（櫃檯買賣，指有價證券及其他金融商品在證券商之營業處所買賣或在櫃檯買賣事業設立之平台進行交易之行為。）
H,金融、保險及不動產業,H3,證券業,H310,證券交易輔助人,H310011,證券交易輔助人,依證券交易法、期貨商經營證券交易輔助業務管理規則規定，接受證券商之委任，從事招攬證券投資人從事證券交易、代理證券商接受證券投資人開戶、接受證券投資人證券交易之委託書並交付證券商執行、代理證券商通知證券投資人辦理交割事宜及其他經主管機關核准之有關業務。
H,金融、保險及不動產業,H4,期貨業,H401,期貨商,H401011,期貨商,依期貨交易法、期貨商設置標準、期貨商管理規則之規定，經營期貨業務，分為期貨經紀商及期貨自營商。
H,金融、保險及不動產業,H4,期貨業,H402,期貨交易場所,H402011,期貨交易所,依期貨交易法、期貨交易所設立標準、期貨交易所管理規則之規定，設置場所及設備，以供給期貨交易市場為目的之法人。
H,金融、保險及不動產業,H4,期貨業,H403,期貨結算機構,H403011,期貨結算機構,依期貨交易法、期貨結算機構設置標準、期貨結算機構管理規則之規定，以提供經由期貨集中交易市場執行交易之結算交割及擔保期貨交易之履約為其業務。
H,金融、保險及不動產業,H4,期貨業,H404,槓桿交易商,H404011,槓桿交易商,依期貨交易法、槓桿交易商設置標準、槓桿交易商管理規則之規定，經營槓桿保證金契約交易之行紀或居間之事業。
H,金融、保險及不動產業,H4,期貨業,H405,期貨顧問事業,H405011,期貨顧問事業,依期貨交易法、期貨顧問事業設置標準、期貨顧問事業管理規則之規定，收取報酬提供期貨顧問服務之事業。
H,金融、保險及不動產業,H4,期貨業,H406,期貨信託事業,H406011,期貨信託事業,依期貨交易法、期貨信託事業設置標準、期貨信託事業管理規則之規定，募集期貨信託基金、發行受益憑證，並運用期貨信託基金從事期貨交易、期貨相關現貨商品或其他經行政院金融監督管理委員會核准項目之交易或投資之事業。
H,金融、保險及不動產業,H4,期貨業,H407,期貨經理事業,H407011,期貨經理事業,依期貨交易法、期貨經理事業設置標準、期貨經理事業管理規則之規定，從事全權委託進行期貨交易（但不包括以信託基金方式募集基金）之事業。
H,金融、保險及不動產業,H4,期貨業,H408,期貨交易輔助人,H408011,期貨交易輔助人,依期貨交易法、證券商經營期貨交易輔助業務管理規則之規定，從事為期貨交易人辦理期貨交易開戶、接受委託及招攬期貨交易之事業。
H,金融、保險及不動產業,H4,期貨業,H499,其他期貨服務事業,H499991,其他期貨服務事業,依期貨交易法、期貨交易法施行細則之規定，從事期貨顧問事業、期貨信託事業及期貨經理事業以外之期貨服務事業。
H,金融、保險及不動產業,H5,保險業,H501,保險業,H501011,人身保險業,依保險法組織登記，從事人身保險之行業。如傷害保險、健康保險、人壽保險、年金保險等。
H,金融、保險及不動產業,H5,保險業,H501,保險業,H501021,財產保險業,依保險法組織登記，從事財產保險之行業。如責任保險、陸空保險、火災保險、海上保險、保證保險、農會家畜保險等。
H,金融、保險及不動產業,H5,保險業,H501,保險業,H501031,再保險業,依保險法組織登記，從事再保險業務之行業。
H,金融、保險及不動產業,H5,保險業,H501,保險業,H501040,簡易人壽保險業,依簡易人壽保險法之規定，從事郵政簡易人壽保險業務之行業。
H,金融、保險及不動產業,H6,保險輔助人,H601,保險代理人,H601011,人身保險代理人,依保險法及保險代理人管理規則之規定，根據代理契約或授權書，向保險人收取費用，並代理經營人身保險業務之人。
H,金融、保險及不動產業,H6,保險輔助人,H601,保險代理人,H601021,財產保險代理人,依保險法及保險代理人管理規則之規定，根據代理契約或授權書，向保險人收取費用，並代理經營財產保險業務之人。
H,金融、保險及不動產業,H6,保險輔助人,H602,保險經紀人,H602011,人身保險經紀人,依保險法及保險經紀人管理規則之規定，基於被保險人之利益，洽訂人身保險契約或提供相關服務，而收取佣金或報酬之人。
H,金融、保險及不動產業,H6,保險輔助人,H602,保險經紀人,H602021,財產保險經紀人,依保險法及保險經紀人管理規則之規定，基於被保險人之利益，洽訂財產保險契約或提供相關服務，而收取佣金或報酬之人。
H,金融、保險及不動產業,H6,保險輔助人,H603,保險公證人,H603011,一般保險公證人,依保險法及保險公證人管理規則之規定，向保險人或被保險人收取費用，為其辦理保險標的之查勘、鑑定及估價與賠款之理算、洽商，而予證明之人。
H,金融、保險及不動產業,H6,保險輔助人,H603,保險公證人,H603021,海事保險公證人,依保險法及保險公證人管理規則之規定，向保險人或被保險人收取費用，為其辦理海上保險標的之查勘、鑑定及估價與賠款之理算、洽商，而予證明之人。
H,金融、保險及不動產業,H7,不動產業,H701,不動產投資業,H701010,住宅及大樓開發租售業,投資開發興建一般住宅、國民住宅、工商大樓之出租、出售行業。
H,金融、保險及不動產業,H7,不動產業,H701,不動產投資業,H701020,工業廠房開發租售業,投資開發興建工業廠房、倉庫之出租出售等行業。
H,金融、保險及不動產業,H7,不動產業,H701,不動產投資業,H701030,殯葬場所開發租售業,投資興建殯儀館、火葬場、靈（納）骨堂（塔）及其他喪葬設施之出租出售業。
H,金融、保險及不動產業,H7,不動產業,H701,不動產投資業,H701040,特定專業區開發業,投資開發工業區、工商綜合區、高科技媒體園區、海埔新生地之申請編定、開發、租售及管理業務等行業。
H,金融、保險及不動產業,H7,不動產業,H701,不動產投資業,H701050,投資興建公共建設業,投資開發興建都市計劃範圍內之市場、公園及休憩設施、兒童樂園、地下街、立體停車場、公用停車場、平面或地下停車場、交通運輸道路、機場、港口及其他有關之公共建設事業。
