"統一編號","商業名稱","商業地址","登記狀態"
"26695906","糖邑工坊","新竹市北區金華里光華東街58巷16號一樓","核准設立"
"26546131","空間餐坊","新北市樹林區佳園路3段372號6樓","申覆（辯）期"
"77779153","新義發農產加工廠","彰化縣芳苑鄉後寮村工區二路１２號","核准設立"
"66251843","全興農產加工廠","宜蘭縣五結鄉鎮安村西河一路128巷96號","核准設立"
"49676108","林園豆類製品廠","苗栗縣苗栗市北苗里為公路三東巷38號","核准設立"
"26415237","永成黃豆製品廠","屏東縣竹田鄉泗洲村新莊洋路4之3號1樓","核准設立"
"37811868","珍饌企業社","桃園市龜山區南上里民生北路一段492號1樓","核准設立"
"00001280","福興食品原料廠","臺中市西區後龍里中山路４７１之１號１樓","核准設立"
"14944091","偉明豆干店","桃園市桃園區大林里大原路二十巷五號一樓","核准設立"
"41375564","呈杏坊","新北市中和區景平路792號11樓","核准設立"
"34768207","詮國豆花社","新北市蘆洲區光華路54巷3號2樓","歇業／撤銷"
"25509221","和達人食品店","臺北市萬華區西園路1段314之2號","核准設立"
"00348348","可佳食品行","高雄市前鎮區佛公路１２３巷１０號","核准設立"
"39766278","雅仕茵生技食品行","彰化縣彰化市阿夷里建國北路218號","核准設立"
"06929814","陳品潔生技興業社","高雄市新興區大明里中正４路５３號４樓之１２","停業"
"02340510","姆姆行銷商行","新北市新莊區思源路４２巷３號之２","核准設立"
"04946303","復興豆腐廠","臺北市南港區研究院路1段66巷5號","歇業／撤銷"
"06187869","三川農產加工廠","雲林縣北港鎮番溝里番溝一四八之三號","核准設立"
"06193026","春豐食品廠","雲林縣元長鄉西莊村西庄路二四號","核准設立"
"08327198","永豐豆腐店","臺中市神岡區岸裡里大豐路五段３８５號","核准設立"
"10220279","聯銚商行","高雄市左營區自由三路１０１巷１２號１樓","核准設立"
"10826537","力鑫食品行","臺東縣臺東市新生里仁三街二十四號","歇業／撤銷"
"10845751","東興食品加工實業社","臺南市永康區南灣里南興路2巷1之1號","核准設立"
"10901232","金桃本味坊","雲林縣西螺鎮漢光里平和南路188號1樓","核准設立"
"10901232","金桃食品行","雲林縣西螺鎮漢光里平和南路188號1樓","核准設立"
"10929978","德成企業社","臺中市豐原區南嵩里水源路坪頂巷２４－２５號１樓","核准設立"
"10992388","風林小舖","臺中市新社區福興里民裕32之3號","核准設立"
"13955160","萬益農產行","彰化縣大村鄉加錫村加錫二巷5-1號","核准設立"
"14768910","六合食品企業社","嘉義縣竹崎鄉灣橋村灣橋八四號一樓","核准設立"
"21505420","馬奇克咖啡館","新北市中和區建八路２８號","廢止"
"21505420","馬奇克咖啡館","新北市中和區建八路２８號","申覆（辯）期"
"21579689","永騰工業社","新北市三重區中正北路３１７巷２７號","歇業／撤銷"
"21764312","花見糖果號","臺北市文山區景興路85巷7號4樓","歇業／撤銷"
"25789840","邱方工作室","臺南市永康區龍潭里龍安街316號2樓","核准設立"
"25853997","樂豆食品坊","臺東縣臺東市民族里南京路三十三號","歇業／撤銷"
"26365665","啡比尋茶咖啡店","臺北市大安區大安路1段83巷14號","核准設立"
"26621089","薪峰豆干店","桃園市大溪區瑞源里1鄰番子寮36之67號","核准設立"
"26753519","振發食品行","新北市三重區頂崁街217巷8號(1樓)","核准設立"
"26930655","世星企業社","彰化縣和美鎮大霞里彰和路3段482巷146號","核准設立"
"26974549","久品威食品行","臺中市豐原區西湳里葫蘆墩一街208號1樓","核准設立"
"33008209","大成食品工廠","新北市板橋區松柏街３６巷５號","核准設立"
"34816587","金陵豆干廠","桃園市平鎮區北興里金陵路二段三七九巷四五號","核准設立"
"36951144","三禾農產行","高雄市路竹區新生路２０５巷４３號","停業"
"37547306","新生豆腐店","新北市淡水區新生街２０之６號１樓","核准設立"
"37567288","蕾聚工作室","臺南市永康區?行里新中街285號1樓","停業"
