"Response_X","Response_Y","R_cat","P_cat","M_cat"
301538.1,2770699.749,10,2,3
301542.383,2770670.419,3,0,0
301541.45,2770605.243,1,0,0
301474.803,2770649.316,1,0,0
305914.396,2770682.301,3,0,0
305958.196,2770406.2,1,0,0
305956.829,2770411.879,3,0,1
305961.594,2770394.346,6,5,1
305923.534,2770643.849,2,0,0
305924.74,2770639.353,2,1,0
305868.718,2771067.451,9,5,4
305967.24,2770369.31,4,1,1
305967.24,2770364.53,2,0,0
305929.203,2770622.704,3,0,0
305932.905,2770348.864,2,0,1
305971.772,2770344.761,2,0,0
305970.639,2770349.926,4,0,0
306010.132,2770649.805,1,0,0
305838.894,2771109.221,1,0,0
306013.214,2770616.066,2,0,0
305983.469,2770699.615,1,0,0
305998.794,2770698.258,3,0,0
306032.714,2770638.176,1,0,0
306045.543,2770644.36,3,2,1
305967.53,2770563.025,2,0,0
305960.25,2770591.181,2,0,0
306054.117,2770646.143,1,0,0
306085.082,2770650.674,4,1,0
305959.588,2770601.488,3,0,0
305970.453,2770627.175,1,0,0
305978.689,2770628.836,1,0,0
305977.843,2770320.72,1,0,0
305934.936,2770600.826,3,1,0
305977.783,2770318.587,2,0,0
305944.267,2770563.905,5,1,0
305946.425,2770555.838,2,1,0
305938.537,2770581.942,2,0,0
305974.269,2770312.382,2,1,0
306024.384,2770536.201,2,1,0
306028.097,2770552.808,1,0,0
306047.359,2770554.16,1,0,0
305964.526,2770536.074,3,0,0
306050.832,2770537.247,3,0,0
306009.279,2770535.947,1,0,0
306010.96,2770533.36,1,0,0
306015.157,2770574.042,1,0,0
305999.454,2770570.601,2,0,0
305972.294,2770297.915,2,0,0
305968.697,2770312.494,1,0,0
305945.89,2770312.165,2,0,0
305939.984,2770312.165,3,0,0
305985.026,2770288.459,1,0,0
305984.989,2770386.76,4,0,0
305988.231,2770373.871,3,0,0
305989.749,2770367.832,1,0,0
305996.06,2770339.027,1,0,0
305982.771,2770395.585,2,0,0
305990.867,2770276.214,1,0,0
306015.466,2770264.703,1,0,0
306008.682,2770292.275,1,0,0
305922.442,2770248.656,4,0,0
305974.305,2770262.657,1,0,0
305957.953,2770250.093,1,2,0
305946.018,2770250.221,1,0,0
305962.676,2770250.043,1,0,0
305931.924,2770248.656,3,0,0
306004.636,2770219.955,1,0,0
306036.582,2770180.386,1,0,0
306035.875,2770183.428,1,0,0
305988.134,2770209.001,2,0,0
305998.519,2770208.909,1,0,0
306039.692,2770167.011,1,0,0
306011.611,2770192.21,1,0,0
306012.751,2770185.963,1,0,0
305841.064,2771076.883,2,2,0
306054.564,2769956.036,2,0,0
306071.525,2769979.302,1,0,0
306073.184,2769967.292,4,0,0
306129.145,2769998.616,1,0,0
306101.697,2770000.273,1,0,0
306088.104,2769964.331,1,0,0
306059.482,2769890.196,1,0,0
306059.295,2769894.827,2,0,0
306076.622,2769917.871,1,0,0
306061.935,2769872.182,2,1,0
306064.175,2769847.706,1,0,0
306064.932,2769841.373,1,0,0
306065.235,2769838.037,1,0,0
306070.93,2769809.024,1,1,0
305845.941,2771033.639,1,0,0
306176.435,2769701.342,5,0,0
306198.196,2769670.083,1,0,0
306190.083,2769680.933,2,0,0
305868.706,2770999.243,1,0,0
306231.605,2769587.632,1,0,0
305829.896,2771190.106,1,0,0
305831.879,2771173.826,1,0,0
305778.785,2770994.754,1,0,0
305833.505,2770996.613,1,0,0
305871.672,2770973.663,1,0,0
305876.522,2770923.253,1,0,0
305857.691,2770932.596,1,0,0
305876.904,2770908.581,1,0,0
305853.354,2770867.514,1,0,0
305880.331,2770892.744,1,0,0
305884.242,2770860.496,2,0,1
305879.311,2770733.278,3,0,0
305820.777,2770697.422,2,2,0
305827.835,2770712.794,1,0,0
305860.235,2770718.289,1,0,1
305890.772,2770688.985,1,0,0
305886.355,2770707.619,1,0,0
305903.196,2770645.787,1,0,0
305897.954,2770666.845,1,0,0
305877.825,2770612.058,1,0,0
305872.497,2770633.43,2,0,0
305887.097,2770568.414,1,0,0
305885.883,2770578.985,2,0,0
305861.612,2770588.579,1,0,0
305865.726,2770572.245,2,0,0
305834.219,2770616.027,3,0,0
305917.116,2770588.516,1,0,0
305914.39,2770597.887,1,0,0
305848.81,2771148.979,1,2,1
305849.764,2771140.097,1,0,0
305851.593,2771123.054,1,0,0
305904.499,2770723.766,1,0,0
305984.592,2770687.428,1,0,0
305983.345,2770674.524,1,0,0
306022.778,2770677.157,1,0,0
305856.647,2771080.727,1,0,0
305857.595,2771073.457,1,0,0
305853.501,2771104.848,1,0,0
307088.659,2772227.182,1,0,0
307055.361,2772224.149,1,1,0
307016.798,2772220.019,2,0,0
307369.002,2772256.688,3,0,0
306981.125,2772218.29,1,0,0
306952.071,2772215.249,1,0,0
306917.217,2772212.25,1,0,0
306903.039,2772210.905,1,0,0
306839.869,2772204.076,1,0,0
306831.222,2772203.228,1,0,0
306765.535,2772197.351,1,0,0
307391.909,2772233.698,1,2,0
306635.483,2772158.76,1,0,0
306555.176,2772186.027,2,0,0
306656.353,2772018.322,1,0,0
306725.898,2772024.239,0,0,1
306383.335,2772143.707,1,0,0
306377.406,2772168.329,1,4,0
306366.517,2772141.723,1,0,0
306358.932,2772140.731,1,0,0
306280.884,2772134.225,1,0,0
306268.469,2772152.953,1,0,0
306269.782,2772129.593,1,0,0
306246.747,2772151.131,1,0,0
306207.292,2772127.15,1,0,0
306178.779,2772124.198,2,1,0
307143.749,2772211.207,1,0,0
307090.889,2772208.067,1,0,1
307033.687,2772200.184,1,0,0
306982.1,2772196.039,1,0,0
306966.392,2772194.905,1,0,0
306974.329,2772194.364,1,0,0
306926.378,2772187.562,1,0,0
306938.777,2772188.662,0,2,1
307197.938,2772237.015,1,0,0
307187.538,2772236.062,1,0,0
307154.636,2772233.572,3,0,0
307143.226,2772232.57,1,0,0
301738.362,2771096.797,3,2,0
301726.575,2771100.2,3,2,0
301935.211,2771096.345,1,2,0
302364.83,2770975.294,4,3,0
302362.154,2771011.937,1,0,0
302363.971,2771031.65,1,0,0
302344.777,2770981.636,124,122,11
302334.314,2770984.26,5,1,0
302306.56,2770991.832,110,72,13
302261.158,2771003.898,15,13,1
302048.097,2771005.519,178,194,24
301872.38,2771055.025,1,0,0
301877.712,2771052.15,1,0,0
301866.309,2771052.93,1,0,0
301874.643,2771051.16,1,0,0
301870.158,2771062.744,75,51,13
302388.467,2770969.899,58,60,16
301276.104,2771188.467,2,0,0
301245.892,2771226.698,13,11,2
302951.999,2770781.836,7,1,0
302854.075,2770853.186,1,1,0
302679.185,2770853.749,6,0,2
302886.24,2770844.834,6,0,1
302871.506,2770803.982,36,34,6
302840.52,2770856.706,2,5,0
310597.253,2771502.856,1,0,0
311197.742,2771658.432,1,0,0
311826.374,2771831.571,0,0,1
311863.975,2771788.931,1,0,0
311876.358,2771790.311,1,2,0
311890.116,2771791.414,1,1,0
311898.92,2771792.793,3,3,1
311885.686,2771751.051,1,0,0
312011.079,2771771.812,1,0,0
312031.627,2771810.811,1,0,0
312049.905,2771812.421,1,0,0
312056.25,2771812.845,1,0,0
312103.025,2771782.731,3,1,0
312081.208,2771812.41,1,0,0
312087.515,2771813.597,1,0,1
312150.373,2771789.591,6,4,0
312147.993,2771823.37,3,0,0
303559.429,2770609.943,2,0,0
303567.308,2770607.629,1,0,0
303591.953,2770600.205,17,8,1
303623.245,2770590.449,13,10,0
303701.797,2770697.454,3,0,0
303662.368,2770579.188,50,79,6
303635.72,2770496.176,2,0,0
303648.279,2770398.16,1,0,0
303649.225,2770383.046,1,0,0
303650.145,2770377.622,1,0,0
303651.461,2770485.25,7,2,3
303215.51,2770806.374,1,0,0
303203.543,2770761.018,2,1,0
303285.83,2770690.473,1,0,0
303174.15,2770723.917,1,0,0
303313.053,2770682.397,1,0,0
303363.338,2770667.669,1,0,0
303220.179,2770756.001,1,0,0
303424.556,2770649.374,27,21,4
303569.476,2770659.719,2,0,0
303501.64,2770626.664,4,1,0
303508.591,2770624.707,3,4,0
303823.35,2770429.684,2,0,0
303819.019,2770398.107,1,0,0
304267.084,2770482.318,82,49,7
304357.388,2770478.002,1,0,0
304368.271,2770477.766,1,0,0
304426.154,2770477.464,3,0,0
304386.948,2770524.198,2,1,1
304448.253,2770477.536,1,1,0
304413.687,2770523.832,1,0,0
304429.405,2770523.837,1,0,0
304471.653,2770477.546,1,0,0
304569.64,2770456.438,3,0,0
304516.595,2770450.656,1,0,0
304407.91,2770456.028,1,0,0
304424.772,2770583.13,2,3,0
304528.478,2770564.848,1,0,0
304550.201,2770564.742,1,0,0
304472.608,2770565.338,1,0,0
304485.391,2770565.448,1,0,0
304494.466,2770583.554,1,0,0
304517.116,2770583.465,1,1,0
304468.814,2770645.744,2,0,0
304474.352,2770639.483,1,0,0
304447.755,2770694.731,1,1,0
304476.35,2770695.559,1,0,0
304475.519,2770676.875,1,0,0
304514.078,2770468.051,2,0,0
304483.401,2770527.75,3,0,0
304589.061,2770477.565,3,0,0
304611.433,2770443.062,1,0,0
304611.097,2770434.466,1,0,0
304637.36,2770238.652,6,1,0
304632.009,2770186.526,3,0,0
304711.213,2770429.875,3,0,0
304634.404,2770521.556,15,7,3
304709.287,2770710.239,2,1,0
304665.12,2770547.908,1,0,0
304774.953,2770547.728,1,0,0
304569.385,2770553.181,1,0,0
304744.325,2770564.368,2,1,1
304669.369,2770584.264,6,0,0
304644.824,2770571.551,1,0,0
304670.85,2770605.992,1,1,0
304709.136,2770639.947,1,0,0
304702.274,2770654.371,1,1,0
304667.012,2770639.73,2,0,0
304669.621,2770652.545,1,0,0
304572.29,2770641.163,1,0,0
304721.968,2770676.646,1,0,0
304665.775,2770479.191,1,0,0
304712.285,2770520.842,4,1,0
304775.467,2770520.33,4,4,0
304822.992,2770540.52,62,42,9
304847.059,2770527.145,114,69,9
304022.058,2770509.168,6,3,2
308824.436,2770893.654,2,0,0
307274.555,2770467.272,3,1,0
307286.004,2770466.982,2,0,0
307303.388,2770466.543,6,9,0
307317.043,2770463.514,1,0,0
307323.137,2770463.379,4,1,0
307333.173,2770463.154,1,2,0
307067.079,2770530.535,1,1,2
307091.669,2770538.797,1,0,0
307397.095,2770461.444,1,0,0
307409.256,2770461.2,4,0,0
307417.311,2770461.039,7,2,0
307065.954,2770473.029,12,9,0
307427.342,2770460.838,1,0,0
307430.444,2770460.775,1,0,0
307438.367,2770460.617,4,1,0
307467.295,2770459.978,1,0,0
307080.019,2770472.835,13,5,2
307037.031,2770470.219,57,36,6
306998.79,2770483.453,132,105,21
307003.059,2770491.089,91,60,13
307006.093,2770496.773,20,23,2
307026.854,2770470.647,30,23,8
307009.769,2770503.813,71,73,5
307030.406,2770470.373,71,50,17
306998.263,2770475.191,19,22,5
307545.924,2770542.371,4,1,1
307546.018,2770546.382,3,1,1
307697.57,2770328.461,1,0,0
307689.892,2770294.103,1,0,0
307696.755,2770280.097,1,0,0
307686.083,2770370.641,1,2,0
307655.406,2770369.978,1,0,0
307856.903,2770383.692,5,3,0
307906.016,2770384.564,1,0,1
307776.092,2770417.857,7,6,1
307823.98,2770416.9,4,1,0
307845.116,2770416.174,1,0,0
307855.488,2770416.015,9,3,1
307895.808,2770536.412,1,0,0
307100.625,2770501.286,1,0,0
307110.249,2770501.002,1,0,0
307111.097,2770517.754,1,0,0
307116.476,2770518.038,1,0,0
307899.847,2770414.673,4,4,0
308075.166,2770321.032,0,0,1
308067.286,2770306.62,1,0,0
308177.162,2770290.838,2,0,0
308178.081,2770315.097,3,0,0
308177.154,2770294.27,2,0,0
307943.323,2770271.283,1,0,0
307903.508,2770202.52,0,0,1
308013.522,2770446.86,1,0,0
307125.847,2770480.357,2,1,0
307955.331,2770412.85,1,0,0
307973.142,2770412.431,1,0,0
308017.003,2770377.222,2,0,0
308034.869,2770410.247,70,70,10
308038.726,2770410.104,65,77,7
308065.72,2770551.931,1,0,0
308050.199,2770545.711,1,0,0
308051.643,2770588.227,1,0,0
308070.991,2770745.667,1,1,0
308078.309,2770443.805,6,2,0
308091.773,2770443.575,1,0,0
308114.181,2770408.977,1,0,0
308116.865,2770443.203,4,2,0
307138.018,2770487.171,2,0,0
308148.363,2770448.673,6,2,0
308158.881,2770448.486,7,7,1
308182.853,2770448.06,17,4,2
308171.13,2770408.015,2,0,0
308192.113,2770447.896,15,5,0
308183.565,2770407.804,1,1,0
308240.337,2770405.731,34,33,3
307142.831,2770479.22,2,0,0
308280.849,2770405.377,4,0,1
308324.538,2770398.803,81,56,11
308326.88,2770409.732,1,1,0
308332.239,2770415.451,1,0,0
308345.811,2770463.346,3,0,1
308355.61,2770367.221,1,1,0
308355.716,2770354.628,1,0,0
308351.098,2770381.506,3,0,0
308358.119,2770470.409,1,0,0
308392.01,2770413.501,1,0,0
308387.17,2770410.673,1,0,0
308381.495,2770407.357,1,0,0
308407.231,2770460.427,104,77,19
308483.487,2770413.237,1,0,0
308499.454,2770390.883,1,0,0
308486.529,2770451.659,1,0,0
308501.242,2770461.764,1,0,0
308496.455,2770479.187,1,0,1
308508.613,2770413.702,1,0,0
308526.612,2770424.186,1,0,0
308530.574,2770374.667,1,0,0
308477.714,2770423.066,2,0,1
307162.729,2770470.414,1,0,0
307175.665,2770496.256,4,2,4
308432.719,2770539.133,2,1,0
308445.544,2770523.569,4,4,0
308458.748,2770533.85,3,1,0
308478.283,2770552.921,1,0,0
308488.332,2770560.864,82,80,4
308511.393,2770576.713,2,0,0
308539.519,2770597.418,2,0,0
308383.399,2770594.682,3,1,0
308374.816,2770612.263,1,0,0
308536.842,2770626.388,1,0,0
308563.406,2770622.927,2,0,0
307239.372,2770543.373,2,0,0
307374.242,2770537.843,1,0,0
307119.761,2770542.144,1,0,1
307204.251,2770554.378,1,0,0
307196.251,2770557.152,1,0,0
307238.922,2770559.676,1,0,0
307239.008,2770564.529,2,0,0
307241.078,2770574.216,1,0,0
307240.824,2770629.005,1,0,0
307341.573,2770495.08,1,0,0
307274.249,2770513.838,1,2,0
307284.318,2770513.555,1,0,0
307245.092,2770666.164,1,0,0
307239.05,2770520.315,1,0,0
307255.472,2770539.679,1,0,0
308605.564,2770667.875,1,0,0
308609.943,2770672.406,2,2,1
308615.352,2770678.005,0,0,3
308626.279,2770734.053,2,0,0
308626.162,2770749.026,2,0,1
308599.098,2770699.662,2,3,0
308662.451,2770660.57,1,0,0
308664.714,2770676.389,1,1,0
308670.858,2770685.799,1,0,0
308668.395,2770764.925,2,0,1
308700.144,2770736.594,3,1,0
308716.53,2770658.062,2,0,0
308730.397,2770646.785,3,2,0
308803.734,2770661.7,1,0,0
308814.623,2770613.721,1,2,0
308810.392,2770559.639,2,1,0
308834.512,2770517.058,2,0,1
308941.775,2770483.34,1,0,0
308977.183,2770418.511,1,0,0
308899.174,2770368.323,1,0,0
309013.3,2770433.668,1,0,0
308834.023,2770389.135,3,1,1
308866.427,2770357.164,2,0,0
308720.114,2770830.255,1,0,0
308724.403,2770838.602,3,1,0
308747.663,2770879.019,24,22,2
308763.237,2770829.605,2,2,0
308787.698,2770873.366,1,3,0
309030.534,2771191.434,2,2,1
309035.459,2771195.242,1,0,0
309063.416,2771213.29,1,2,0
308822.088,2770992.36,1,0,0
309109.316,2771238.752,2,0,0
309124.399,2771247.243,1,0,0
309134.156,2771252.735,1,0,0
309169.079,2771337.528,0,0,1
309178.894,2771415.417,2,0,0
309186.136,2771336.654,2,0,0
309204.423,2771342.673,1,0,0
309206.31,2771283.581,1,0,0
308798.026,2770958.593,1,1,0
309223.836,2771289.701,1,0,0
309235.092,2771283.807,1,0,0
309252.882,2771288.187,1,0,0
309323.558,2771373.078,1,0,0
309360.043,2771382.882,1,0,0
309311.837,2771425.754,0,0,1
309324.176,2771315.598,1,0,0
309334.234,2771318.242,2,0,0
309339.286,2771319.571,1,0,0
308834.921,2770946.789,1,0,0
309374.121,2771235.575,1,0,0
309372.895,2771329,3,1,0
309508.861,2771477.612,1,0,0
309472.119,2771481.92,2,0,0
308837.716,2770951.167,4,1,1
309421.27,2771341.429,1,0,0
309463.733,2771333.11,2,1,0
309590.314,2771320.599,4,1,0
309488.607,2771242.539,1,0,0
309547.329,2771256.542,0,0,1
309485.291,2771356.602,1,0,0
309492.093,2771358.263,2,1,0
309496.355,2771359.304,2,0,0
309511.661,2771363.044,3,1,0
309522.693,2771365.739,1,0,0
308842.526,2770958.568,1,0,0
309553.671,2771373.308,2,0,1
309573.089,2771378.051,1,0,0
309586.166,2771381.246,8,1,0
309753.74,2771498.522,3,0,1
309719.206,2771390.662,1,0,0
309706.513,2771417.087,1,0,0
309711.51,2771418.386,5,0,0
308855.634,2770978.065,2,0,0
309831.843,2771536.439,1,0,0
309800.944,2771498.355,1,0,0
309840.87,2771452.179,1,0,0
309854.212,2771455.645,1,0,0
309853.071,2771512.429,0,0,1
309884.766,2771463.658,2,2,0
309882.209,2771524.26,1,0,0
309892.488,2771526.768,1,0,0
309956.139,2771482.438,2,0,0
309959.778,2771483.38,1,0,0
310004.534,2771494.585,1,0,0
310047.723,2771506.579,1,0,0
308939.843,2771193.613,1,0,0
308858.018,2770917.087,31,26,3
308983.88,2770968.953,1,0,0
308934.069,2771031.275,2,0,1
308964.184,2771063.702,1,0,0
308920.692,2771221.241,1,0,0
308977.172,2771226.831,7,3,0
305293.376,2770571.363,1,0,0
305293.278,2770584.668,1,0,0
305316.723,2770637.84,2,0,0
305325.004,2770651.949,1,0,0
305298.697,2770638.909,3,1,0
305317.584,2770651.952,1,0,0
305315.584,2770668.502,3,0,1
305316.439,2770684.455,5,5,0
305153.694,2770470.313,3,0,0
305326.213,2770513.741,95,84,6
305180.833,2770469.812,55,46,6
305220.456,2770464.906,1,0,0
305248.532,2770423.253,1,0,0
305304.767,2770467.825,11,3,0
305435.731,2770464.431,41,59,12
305469.924,2770330.237,1,0,0
305469.924,2770326.581,1,0,0
305453.085,2770579.92,3,0,0
305469.459,2770517.662,9,5,0
305490.04,2770464.623,137,112,12
305502.667,2770510.271,47,16,1
304932.056,2770521.969,20,3,2
305528.159,2770463.213,148,86,13
305523.314,2770510.006,1,0,0
305549.499,2770463.036,41,35,10
305541.268,2770509.776,287,271,36
305660.771,2770296.143,1,0,0
305608.496,2770322.843,1,1,0
305643.447,2770323.362,1,0,0
305539.301,2770326.254,2,0,0
305584.433,2770253.847,1,0,0
305585.597,2770230.362,1,0,0
305585.532,2770225.097,1,0,0
305625.07,2770402.402,1,0,0
305697.837,2770398.254,3,0,0
305527.512,2770404.133,5,0,0
305520.64,2770404.685,2,0,0
305543.261,2770404.109,1,0,0
305564.123,2770509.158,34,21,0
304934.847,2770675.95,1,0,0
304934.578,2770697.622,2,0,0
305585.536,2770568.122,1,0,0
305569.491,2770644.515,1,0,0
305635.257,2770751.11,1,2,0
305638.252,2770770.374,3,0,0
305588.668,2770770.618,1,0,0
305586.248,2770792.768,2,0,0
305565.565,2770774.338,1,0,0
305565.738,2770795.814,3,0,0
305572.09,2770804.878,5,3,1
305569.453,2770522.649,4,0,0
305651.046,2770564.692,3,0,0
305657.444,2770564.668,1,0,0
305668.107,2770564.627,3,1,0
305594.008,2770563.918,6,0,0
305603.548,2770563.918,3,0,0
305618.635,2770563.918,1,0,0
305589.793,2770508.282,38,28,5
305616.419,2770508.144,18,6,2
305662.398,2770507.343,22,13,4
304897.519,2770522.372,19,3,0
305677.808,2770507.384,7,3,0
305685.535,2770567.691,2,0,0
305667.186,2770688.379,1,0,0
305667.624,2770678.063,1,0,0
305659.789,2770688.224,1,0,0
305660.47,2770677.691,5,0,0
305704.896,2770674.218,7,2,1
305704.663,2770659.331,8,0,0
305711.838,2770674.218,3,0,1
305722.946,2770659.208,3,1,0
305730.58,2770674.218,8,1,0
305730.581,2770659.156,5,0,0
305696.982,2770522.251,3,0,0
305702.603,2770563.407,1,3,0
305725.298,2770539.198,5,6,4
305747.111,2770538.868,6,2,0
305702.488,2770569.008,3,0,0
305747.592,2770432.82,37,28,2
305755.47,2770432.666,4,0,0
305743.425,2770458.65,7,10,3
305702.352,2770506.684,11,10,1
305759.373,2770458.387,4,0,0
305766.507,2770458.269,1,0,0
305710.916,2770506.62,5,2,2
305867.391,2770398.354,2,1,0
305874.773,2770398.339,1,2,0
305892.82,2770398.306,2,2,0
305890.199,2770422.177,2,0,1
305831.331,2770398.421,5,0,0
305836.253,2770398.412,1,0,0
305789.12,2770375.709,8,5,0
305789.12,2770372.04,3,2,1
305864.601,2770347.642,1,2,0
305892.162,2770347.511,3,0,1
305879.203,2770370.508,5,0,0
305833.136,2770370.416,2,0,0
305841.831,2770370.434,1,0,0
305853.97,2770347.693,1,0,0
305808.654,2770329.279,1,0,0
305808.712,2770318.388,2,0,0
305875.623,2770296.828,2,0,0
305885.474,2770297.464,3,0,0
305895.758,2770319.367,3,0,0
305825.743,2770299.79,2,0,0
305831.161,2770299.719,2,2,0
305849.035,2770297.648,1,0,0
305861.515,2770319.579,1,0,0
305809.157,2770300.072,7,0,0
305787.241,2770322.462,5,1,0
305807.447,2770275.834,2,0,0
305734.919,2770297.144,7,1,0
305723.248,2770297.21,1,0,0
305693.091,2770302.115,7,4,0
305783.605,2770297.132,4,5,0
305765.881,2770320.689,2,0,1
305758.037,2770320.832,1,0,0
305763.684,2770297.479,2,0,0
305850.564,2770247.117,2,1,0
305897.049,2770249.458,2,0,0
305815.344,2770250,1,0,0
305824.37,2770250.189,4,0,0
305835.439,2770247.117,1,0,0
305844.469,2770247.117,1,0,0
305862.299,2770268.504,1,0,0
305807.372,2770243.491,1,0,0
305787.72,2770268.429,2,0,1
305720.419,2770251.304,2,0,0
305710.717,2770251.531,5,0,0
305773.853,2770267.15,1,0,0
305783.635,2770250.034,1,0,0
305767.805,2770267.108,1,0,0
305774.823,2770250.12,1,0,0
305733.487,2770270.906,2,1,0
305723.327,2770271.04,1,0,0
305787.756,2770222.154,1,0,0
305788.011,2770197.133,4,0,1
305807.025,2770170.858,1,0,0
305787.553,2770171.068,3,0,0
305709.662,2770398.254,3,0,0
305835.869,2770449.606,1,0,0
305835.881,2770442.972,1,4,0
305839.389,2770456.628,67,62,8
305758.828,2770505.971,220,213,22
305861.022,2770456.574,75,56,9
305847.568,2770538.374,1,0,0
305812.623,2770538.714,5,0,0
305820.5,2770538.637,1,0,0
305830.341,2770538.541,1,0,0
305865.796,2770555.967,1,0,0
305819.13,2770609.559,1,0,0
305842.41,2770591.088,1,0,0
305810.042,2770610.512,3,0,0
305810.313,2770613.865,2,0,0
305810.31,2770637.44,1,0,0
305822.727,2770646.004,1,0,0
305832.706,2770644.966,1,0,0
305810.98,2770662.308,2,0,0
305811.072,2770673.344,1,0,0
305811.113,2770678.316,2,0,0
305788.297,2770643.712,1,0,0
305775.489,2770664.876,1,0,0
305750.549,2770664.876,2,0,0
305789.94,2770675.422,4,0,1
305789.601,2770517.642,6,3,0
305789.309,2770720.067,3,0,0
305789.29,2770763.78,3,0,2
305813.464,2770504.149,4,4,1
305860.864,2770503.413,79,40,4
305880.051,2770501.88,54,28,4
305918.544,2770381.683,3,1,0
305918.544,2770376.91,1,0,0
305919.773,2770349.483,1,0,0
305919.197,2770320.058,4,0,0
305923.512,2770290.214,3,0,0
305942.077,2770268.228,3,1,0
305905.814,2770424.482,3,0,0
305904.832,2770393.86,8,2,0
305905.009,2770374.438,1,1,0
305924.448,2770455.741,36,26,4
304940.45,2770240.27,1,1,1
304945.743,2770441.279,2,0,0
305988.184,2770454.124,117,97,11
306024.772,2770453.86,4,11,1
305917.747,2770507.591,98,93,15
305976.888,2770501.153,27,15,5
306000.947,2770501.035,35,34,5
306009.965,2770500.942,85,94,4
306015.217,2770500.887,10,4,3
306037.425,2770500.042,24,21,6
304891.871,2770458.371,53,26,4
306047.545,2770499.899,13,32,0
306212.971,2770449.821,14,3,2
306084.014,2770499.659,54,57,5
306192.509,2770450.142,29,14,4
306099.41,2770499.52,3,0,0
306114.614,2770499.466,11,16,0
306137.331,2770499.177,53,56,5
306190.014,2770497.753,8,20,2
306245.871,2770449.306,3,0,0
306216.199,2770496.712,33,26,4
306241.244,2770496.564,20,22,1
304982.334,2770529.432,3,0,0
304969.054,2770473.494,6,2,1
305052.506,2770560.731,1,0,0
305062.439,2770555.27,7,1,0
305029.634,2770567.629,6,1,0
305026.372,2770574.365,8,0,0
306704.456,2770439.32,1,0,0
305000.381,2770472.926,12,0,2
305045.966,2770531.11,1,0,0
305045.964,2770534.157,1,0,0
305005.319,2770472.835,9,7,1
306793.797,2770598.801,3,0,0
306793.942,2770609.558,1,0,0
306794.074,2770619.462,1,0,0
306814.477,2770618.915,7,3,0
306798.716,2770670.095,1,0,0
306861.827,2770677.799,1,0,0
306827.645,2770696.967,1,0,0
306817.057,2770678.413,1,0,0
306857.58,2770727.956,1,0,0
306836.241,2770696.898,1,0,0
306829.795,2770678.128,1,1,0
306825.266,2770678.129,2,0,0
